Cor2 Halo,Cor2 Pa,Cor2 Tf,Cor2 Time,Cor2 Ts,Cor2 Type,Cor2 Vmax,Cor2 Vmin,Cor2 Vsigma,Cor2 V,Cor2 Width,Document Index (generated),Fl Endtime,Fl Goes,Fl Loc,Fl Peaktime,Fl Starttime,Fl Tf,Fl Ts,Fl Type,Hel Id,Hi Pan,Hi Pas,Hi Sc,Hi Time,Number of Records per fcast.json,Number of Records,Smart Bipolesep,Smart Bmax,Smart Bmean,Smart Bmin,Smart Frcflx,Smart Hglatlon,Smart Limb,Smart Negarea,Smart Negflx,Smart Posarea,Smart Posflx,Smart Psllen,Smart Rvalue,Smart Time,Smart Totarea,Smart Totflx,Smart Wlsg,Srs Area,Srs Hale,Srs Ll,Srs Loc,Srs Mcintosh,Srs Nn,Srs No,Srs Time,Abs Neg Dedt In,Abs Neg Dedt Sh,Abs Neg Dhdt In,Abs Neg Dhdt Sh,Abs Tot Dedt,Abs Tot Dedt In,Abs Tot Dedt In Plus Sh,Abs Tot Dedt Sh,Abs Tot Dhdt,Abs Tot Dhdt In,Abs Tot Dhdt In Plus Sh,Abs Tot Dhdt Sh,Alpha,ave (FC data.sharp kw.hgradbh),ave (FC data.sharp kw.hz),ave (FC data.sharp kw.jz),ave (FC data.sharp kw.usflux),ave (FC data.sharp kw.ushz),ave (FC data.sharp kw.usiz),Fc Data Q,Fit R,Ising Energy,kurtosis (FC data.sharp kw.hgradbh),kurtosis (FC data.sharp kw.hz),kurtosis (FC data.sharp kw.jz),kurtosis (FC data.sharp kw.usflux),kurtosis (FC data.sharp kw.ushz),kurtosis (FC data.sharp kw.usiz),L Over Min Hmin,L Over Minhmin,Lmax Over Hmin,max (FC data.sharp kw.hgradbh),max (FC data.sharp kw.hz),max (FC data.sharp kw.jz),max (FC data.sharp kw.usflux),max (FC data.sharp kw.ushz),max (FC data.sharp kw.usiz),Max L Over Hmin,Maxl Over Hmin,median (FC data.sharp kw.hgradbh),median (FC data.sharp kw.hz),median (FC data.sharp kw.jz),median (FC data.sharp kw.usflux),median (FC data.sharp kw.ushz),median (FC data.sharp kw.usiz),Num Neg,Num Pos,Pos Dedt In,Pos Dedt Sh,Pos Dhdt In,Pos Dhdt Sh,R Value Blos Logr,R Value Br Logr,Sigma,skewness (FC data.sharp kw.hgradbh),skewness (FC data.sharp kw.hz),skewness (FC data.sharp kw.jz),skewness (FC data.sharp kw.usflux),skewness (FC data.sharp kw.ushz),skewness (FC data.sharp kw.usiz),stddev (FC data.sharp kw.hgradbh),stddev (FC data.sharp kw.hz),stddev (FC data.sharp kw.jz),stddev (FC data.sharp kw.usflux),stddev (FC data.sharp kw.ushz),stddev (FC data.sharp kw.usiz),Tot L Over Hmin,Tot Len Pil,Tot Uns Dedt,Tot Uns Dedt In,Tot Uns Dedt Sh,Tot Uns Dhdt,Tot Uns Dhdt In,Tot Uns Dhdt Sh,total (FC data.sharp kw.hgradbh),total (FC data.sharp kw.hz),total (FC data.sharp kw.jz),total (FC data.sharp kw.usflux),total (FC data.sharp kw.ushz),total (FC data.sharp kw.usiz),Value Int,Value Tot
 ,101,51:42.0,24:00.0,16:00.0,CME,625,462,40,543,48,606,29:00.0,M1.1,S11E01,26:00.0,20:00.0,02:16.9,57:07.5,swpc,HCME_A__20140216_01,55,125,A,09:00.0,1,1,84.86592865,1795.802979,12.84949875,-1629.00354,0.176282838,S11E07, ,215.8688507,3.57E+21,355.2403564,7.58E+21,75.94966126,24492.86133,22:11.6,571.1091919,2.28E+22,23797.5,320,Beta-Gamma,11,S10E12,Ekc,30,1977,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,252,51:42.0,54:58.0,16:00.0,CME,290,186,28,235,30,607,51:00.0,C1.5,S12W55,46:00.0,42:00.0,33:14.9,28:05.5,swpc,HCME_B__20140216_01,325,210,B,09:00.0,1,1,73.00112152,2186.095215,24.38774109,-2107.062988,0.187432453,S13W54, ,835.9619141,1.60E+22,1068.401733,2.87E+22,185.6391907,117818.9219,46:11.6,1904.363647,6.73E+22,144503.8125,760,Beta-Gamma-Delta,16,S12W52,Fkc,47,1974,30:00.0,0,0,0,0,0,0,,0,0,0,0,0,-1.750229359,132.6357269,-2.00E-05,0.01614514,6.85E+17,0.04219985,881347712,0,-0.995275974,133261.0469,12.58680534,66.74520111,21.54014969,#NAME?,105.613945,#NAME?,,4.71052599,,1616.448242,2.633659124,239.3722382,3.65E+18,2.633659124,31789676544,4.71052599,2.5,107.9485779,-4.64E-06,-0.03930502,5.15E+17,0.019646876,627122368,51410,58210,0,0,0,0,4.778712749,4.731435299,0.021682631,2.435524225,1.698823571,0.511638224,#NAME?,6.80632019,4.699970722,101.2598495,0.082953848,9.914353371,Infinity,0.071420223,978195712,17.37338448,2252,0,0,0,0,0,0,12690321,-1.914803863,1544.734741,6.55E+22,4037.597168,8.43256E+13,74944.86719,80214.07813
IV,229,31:42.0,54:57.6,56:00.0,CME,961,543,102,694,144,608,40:00.0,C4.7,S16W42,33:00.0,27:00.0,33:14.5,28:05.1,swpc,HCME_B__20140218_01,330,205,B,49:00.0,1,1,36.66828919,2050.209473,-2.668756008,-784.7636108,0.199040934,S15W38, ,205.2479401,2.85E+21,247.2485504,6.38E+21,26.66846275,15409.44336,22:11.6,452.4964905,1.77E+22,15343.75195,220,Alpha,3,S14W44,Hsx,1,1976,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,79,11:42.0,24:00.0,36:00.0,CME,781,347,99,500,120,609,01:04.0,,N06E89,59:42.0,57:52.0,02:16.9,57:07.5,hessi,HCME_A__20140218_01,30,160,A,29:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,92,51:42.0,54:00.0,16:00.0,CME,1249,378,254,892,94,610,41:08.0,,S11E44,34:06.0,32:40.0,32:16.9,27:07.5,hessi,HCME_A__20140220_01,35,140,A,09:00.0,1,1,30.64258385,1971.195801,-18.62825775,-2079.111084,-0.112338729,S12E33, ,870.7094116,1.89E+22,607.6141968,1.30E+22,205.6621246,74460.30469,34:12.0,1478.323608,5.19E+22,141966.2188,500,Beta-Gamma,8,S11E44,Dki,20,1982,30:00.0,0,0,0,0,0,0,,0,0,0,0,0,-1.624571562,153.2430725,0.000320436,-0.060260113,6.02E+17,0.046231989,1089670016,0.291480182,-0.995468378,98765.90625,7.449692726,41.70230484,8.364082336,#NAME?,65.96794128,#NAME?,,2.955555677,,1398.565308,1.262589455,205.2602081,3.71E+18,3.024395704,27259463680,2.955555677,1.133333325,128.1313782,0.000349365,-0.136475265,4.26E+17,0.020681294,811127040,55560,52558,0,0,0,0,4.813621521,4.354683399,0.019709019,1.992617249,-1.005740285,0.227262184,#NAME?,5.254946232,3.085905552,109.3493042,0.088720791,11.5218792,Infinity,0.0757263,1074276608,17.0186863,1521,0,0,0,0,0,0,14757614,30.85866356,-5803.169434,5.80E+22,4452.23291,1.04937E+14,43916.11719,47317.375
IV,247,51:42.0,54:56.7,16:00.0,CME,1785,378,353,1041,200,611,53:52.0,,S11W71,52:14.0,51:32.0,33:13.6,28:04.2,hessi,HCME_B__20140221_01,335,205,B,09:00.0,1,1,89.95306397,1511.61853,22.04893112,-963.8466187,0.212159142,S11W61,IV,206.0052338,2.91E+21,439.9324646,8.38E+21,36.85130692,24652.16992,46:12.0,645.9376831,2.58E+22,22134.50781,40,Beta,4,S10W57,Cai,7,1977,30:00.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,47,31:42.0,54:00.0,56:00.0,CME,231,164,17,189,80,612,29:00.0,C1.5,N13E88,17:00.0,10:00.0,32:16.9,27:07.5,swpc,HCME_A__20140224_01,30,95,A,49:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,250,11:42.0,24:55.9,36:00.0,CME,595,520,20,556,42,613,42:00.0,M1.2,N00E00,17:00.0,03:00.0,03:12.8,58:03.4,swpc,HCME_B__20140224_01,270,220,B,29:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,250,Alpha,3,S15E77,Hkx,2,1990,30:00.0,154.6915588,70.28620148,15.97777748,47.95848084,87.18967438,77.56912231,,9.620552063,17.99465179,1.746116638,21.48688507,19.74076843,-1.710652351,127.7232208,-0.0065456,5.460493565,3.90E+17,0.027158912,1155944576,0.2445082,-0.907255173,393966.8438,11.77159214,34.53711319,0.648178816,#NAME?,47.21865463,#NAME?,,10.39999962,,1468.329224,0.82760632,71.43279266,3.00E+18,0.82760632,9486590976,10.39999962,6.833333492,111.572876,-0.005016371,2.397652864,1.87E+17,0.017196938,723402368,59814,29803,77.12243652,60.66564941,17.72389412,28.2177124,4.321315765,5.391144753,0.099126928,1.80297637,1.327936769,0.183735654,#NAME?,5.587217808,0.937864125,86.6663208,0.052693971,10.25837135,Infinity,0.045631208,1022994112,30.84935951,1076,362.7658386,231.8139954,130.9518433,109.8778687,33.7016716,76.17619324,4269021,-218.7801514,182511.5313,1.30E+22,907.7594604,3.86363E+13,103728.7422,108994.4141
IV,323,31:42.0,24:55.8,56:00.0,CME,1785,143,437,1041,352,614,13:24.0,,N12E13,04:14.0,01:44.0,03:12.6,58:03.3,hessi,HCME_B__20140225_01,335,205,B,49:00.0,1,1,107.6401443,1135.866333,-15.51293755,-1206.06958,-0.090539902,N14E10, ,237.9316559,3.64E+21,148.5694885,2.25E+21,12.53829861,17326,58:12.3,386.5011292,1.52E+22,4613.969727,40,Beta,12,N13E21,Cao,13,1986,30:00.0,307.4909058,576.0567627,43.78519058,116.2283096,850.5791016,293.8474426,,556.7316284,33.60921478,5.824943542,33.60921478,27.78427124,-1.188402653,170.526947,-0.000267954,0.215267375,5.60E+17,0.048443459,1159333632,0,-0.980512142,7907.578613,3.126962185,19.61908913,2.971161842,#NAME?,34.30014038,#NAME?,,0.743902445,,1095.081177,1.21487999,94.8699646,2.43E+18,1.21487999,12599146496,0.743902445,0.743902445,150.258255,-9.18E-05,0.153947219,4.94E+17,0.027829275,930751168,20042,20804,13.64346409,19.32510757,37.96024704,88.44403839,3.54044342,0,0.029999306,1.309862137,0.968905747,0.266475379,#NAME?,4.353727341,2.154056549,108.9697113,0.08179456,11.54150295,Infinity,0.065905795,1003023360,0.743902445,128,916.5162354,321.1343689,595.381897,286.4177856,81.74543762,204.672348,3856125.75,-6.059251308,4867.841309,1.27E+22,1095.451904,2.6216E+13,2556.593506,2602.493652
 ,0,11:42.0, ,36:00.0, ,0,0,0,0,0,615,02:32.0,,S13E89,01:46.0,56:36.0,14:16.9,09:07.5,hessi,HCME_A__20140225_01,25,160,A,29:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,274, 1-Mar-2014 01:31:42.000,24:54.6,56:00.0,CME,892,284,211,587,18,616,26:48.0,,S06W89,24:38.0,22:56.0,03:11.5,58:02.1,hessi,HCME_B__20140301_01,290,235,B, 1-Mar-2014 02:49:00.000,1,1,57.46541596,1544.630249,37.23841858,-2095.717529,0.265385717,S10W72,IV,616.475708,1.11E+22,1566.015503,3.03E+22,464.287262,555099,22:12.8,2182.491211,7.25E+22,297372.7188,170,Beta-Gamma,14,S10W63,Eac,32,1982,30:00.0,13.28970909,26.89680672,0.501121938,1.140331268,39.05649948,12.57743454,,26.47906494,0.052875996,0.091351748,0.129827499,0.038475752,-1.783745885,145.509903,0.00218576,0.10876134,5.82E+17,0.043845695,986859264,0,-0.993017793,68077.30469,13.56305313,199.4001465,20.32440949,#NAME?,280.2030945,#NAME?,,,,2070.087891,3.132680893,196.8881073,3.66E+18,3.132680893,26147610624,,,123.1978836,-6.72E-05,0.027295681,4.90E+17,0.022994982,750517312,131575,145932,0.712274492,0.417741179,0.592473686,1.101855516,4.349234581,4.732707024,0.026911192,2.262284994,9.082781792,-0.199795559,#NAME?,13.07783985,5.002872467,102.8343887,0.100331254,10.72358036,Infinity,0.090271018,1026887808,,3415,41.31653214,14.00198364,27.31454849,3.335782528,1.093595624,2.242186785,12080087,181.4595795,9029.257813,4.83E+22,3640.025635,8.19281E+13,121456.3594,129814.2656
 ,0, 4-Mar-2014 23:47:42.000, , 4-Mar-2014 12:12:00.000, ,0,0,0,0,0,617, 4-Mar-2014 11:38:00.000,C7.6, , 4-Mar-2014 11:24:00.000, 4-Mar-2014 11:17:00.000, 4-Mar-2014 11:50:16.875, 4-Mar-2014 10:45:07.500,swpc,HCME_A__20140305_01,25,80,A, 5-Mar-2014 01:05:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,225, 5-Mar-2014 00:11:42.000, 4-Mar-2014 22:54:53.449, 4-Mar-2014 12:36:00.000,CME,367,337,9,347,20,618, 4-Mar-2014 21:54:00.000,C3.2,S27W08, 4-Mar-2014 21:51:00.000, 4-Mar-2014 21:46:00.000, 4-Mar-2014 22:33:10.324, 4-Mar-2014 21:28:00.949,swpc,HCME_B__20140305_01,335,205,B, 5-Mar-2014 01:29:00.000,1,1,83.75650024,1583.844849,-4.585816383,-1940.001099,-0.003176544,S25W10, ,241.0953369,5.13E+21,243.5029907,5.08E+21,77.01865387,40200.97266, 4-Mar-2014 21:46:13.300,484.5983582,1.84E+22,75405.09375,330,Beta-Gamma,12,S23W00,Eki,33,1991, 4-Mar-2014 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,51, 5-Mar-2014 09:47:42.000, 5-Mar-2014 05:24:00.005, 4-Mar-2014 22:12:00.000,CME,568,265,78,431,84,619, 5-Mar-2014 05:20:00.000,C1.8, , 5-Mar-2014 04:30:00.000, 5-Mar-2014 04:27:00.000, 5-Mar-2014 05:02:16.880, 5-Mar-2014 03:57:07.505,swpc,HCME_A__20140305_02,30,85,A, 5-Mar-2014 11:05:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV,270, 9-Mar-2014 01:31:42.000, 8-Mar-2014 19:24:52.232, 8-Mar-2014 13:56:00.000,CME,446,240,54,357,126,620, 8-Mar-2014 18:39:20.000,,N20W60, 8-Mar-2014 18:33:26.000, 8-Mar-2014 18:30:32.000, 8-Mar-2014 19:03:09.107, 8-Mar-2014 17:57:59.732,hessi,HCME_B__20140309_01,315,215,B, 9-Mar-2014 02:49:00.000,1,1,10.76423359,890.0298462,-8.618258476,-1724.089966,-0.108503841,N15W64,IV,475.5233154,8.27E+21,298.3961487,4.40E+21,362.1787415,118727.7109, 8-Mar-2014 18:34:13.700,773.9194336,3.57E+22,120368.4922,60,Beta,5,N18W51,Bxo,5,2001, 8-Mar-2014 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV,254,51:42.0,54:50.4,16:00.0,CME,625,164,142,490,122,621,36:00.0,C2.4,N13W88,33:00.0,29:00.0,33:07.3,27:57.9,swpc,HCME_B__20140314_01,330,200,B,09:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,60,Beta-Gamma,2,N16W90,Dao,3,1996,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,67,51:42.0,24:00.0,16:00.0,CME,431,367,23,403,20,622,44:00.0,C1.2,S11E71,37:00.0,31:00.0,02:16.9,57:07.5,swpc,HCME_A__20140315_01,35,90,A,09:00.0,1,1,63.37125015,2148.807373,24.34945869,-1951.345825,0.055067152,S10E72,IV,100.9914169,2.59E+21,158.2189941,3.36E+21,51.66450882,79552.99219,34:14.7,259.2104187,1.40E+22,40002.14063,30,Beta,3,S09W52,Cro,5,1998,30:00.0,145.3606415,301.5048218,45.51161575,111.4958725,365.817627,94.67649841,,271.1411438,29.42459869,8.045772552,29.42459488,21.37882233,-1.36533916,83.87970734,-0.001032534,-0.248051718,5.64E+17,0.02273431,575500992,0,-0.992738187,14563.4707,5.465988159,6.946649551,3.698331833,#NAME?,15.34575653,#NAME?,,1.044776082,,560.0614624,0.291732699,42.2526207,2.41E+18,0.317341357,7710346240,1.044776082,1.044776082,71.68218994,-0.000777575,-0.244569495,5.06E+17,0.015695401,464578304,29305,24418,50.68413925,30.36367607,53.55738831,132.8746948,2.735002995,3.613061905,0.021011489,1.779838443,-0.15473938,-0.344719768,#NAME?,2.931104183,2.279565573,57.49220276,0.033119522,5.684411049,Infinity,0.024106208,489666688,1.044776082,394,527.913269,196.0447845,331.8684998,343.4395752,99.06900024,244.370575,3395450.5,-41.796978,-10041.13379,2.28E+22,920.2848511,2.32963E+13,9420.277344,9622.354492
 ,271,51:42.0,54:49.8,16:00.0,CME,337,297,11,320,108,623,10:32.0,,N06W83,09:14.0,07:48.0,33:06.6,27:57.3,hessi,HCME_B__20140316_01,320,220,B,09:00.0,1,1,22.4029808,3166.565186,13.34149838,-2991.704346,-0.027776401,N08W77,IV,919.4624634,3.43E+22,813.6330566,3.21E+22,304.4930725,646880,10:15.0,1733.095581,7.94E+22,1318875.75,160,Beta-Gamma,9,N05W78,Dac,13,2003,30:00.0,256.9054871,88.79746246,65.67459869,129.7392273,158.6490784,134.6167297,,24.032341,38.28334045,19.51982498,38.28333664,18.76351166,-1.86601913,92.33847809,0.000974612,-9.457978249,2.34E+17,0.012605693,1650764288,3.53220697,-0.960646451,305579.7188,16.13979721,181.6544495,-1.105560303,#NAME?,209.6877747,#NAME?,,,,973.0170898,1.230440617,49.0929184,3.35E+18,1.230440617,9533714432,,,102.8531647,0.002735525,-2.394376993,9.57E+16,0.005591844,673232576,81898,64922,122.288765,64.76512146,46.15477371,110.9757156,4.095962524,5.363273144,0.067978866,2.212022305,-1.973627448,-0.61234951,#NAME?,11.44070053,0.777169466,52.62359238,0.039473854,15.62597942,Infinity,0.037404384,1777846400,,1606,532.7568359,379.1942444,153.5625916,352.5443115,111.8293762,240.7149353,5130972,54.15626526,-525551.5,1.30E+22,700.4605713,9.1728E+13,122149.7344,125878.9766
IV,267,31:42.0,24:48.4,56:00.0,CME,462,312,40,416,152,624,19:16.0,,S13E37,11:26.0,10:24.0,03:05.2,57:55.9,hessi,HCME_B__20140320_01,320,220,B,49:00.0,1,1,22.00856209,1516.104492,-35.38463593,-1449.465576,-0.075953126,S15E35, ,226.4624023,4.24E+21,146.3661804,3.01E+21,55.09876633,23848.81445,10:15.5,372.8285828,1.62E+22,38194.10156,100,Beta,7,S15E39,Dai,13,2010,30:00.0,173.9085541,196.9195862,7.226868153,52.7124939,347.4277344,164.6777802,,182.749939,12.15182114,11.82504082,35.80190277,23.97686195,-1.036322474,163.5340729,0.003781892,-0.371913522,5.03E+17,0.040889461,1058171776,13.68063906,-0.828481138,1.033856869,0.16465044,5.831481934,0.595955849,#NAME?,9.746278763,Infinity,,0,,528.0990601,0.344730318,31.59638023,1.29E+18,0.344730318,4703782912,0,0,133.7009125,0.001213895,-0.389781356,4.53E+17,0.025608048,848102016,1010,6,9.23077774,14.16965008,19.05190849,28.73563194,0,0,0.094456561,0.884403348,0.372567624,-0.180374533,#NAME?,2.61581111,1.291533351,107.5600586,0.062956601,10.34082699,,0.047965504,874748608,0,0,394.2285767,183.139328,211.0892334,107.7268982,26.27877617,81.44812775,52330.90234,1.210205317,-119.0123291,1.61E+20,13.08462715,3.38615E+11,0,0
IV,61,51:42.0,54:00.0,16:00.0,CME,892,208,190,367,148,625,05:00.0,M1.1,S10W71,02:00.0,58:00.0,32:16.9,27:07.5,swpc,HCME_A__20140322_01,25,135,A,09:00.0,1,1,35.97469711,3169.892822,19.99261284,-2221.525879,0.137208536,S08W68,IV,390.7954102,1.06E+22,482.7510681,1.58E+22,88.7755661,78990.70313,58:15.8,873.5464478,3.79E+22,55774.30078,220,Beta,9,S07W63,Dao,12,2011,30:00.0,23.4832592,48.58776093,1.944878101,5.016960144,67.7903595,22.0626049,,45.72774887,1.180771351,0.274315357,1.180771351,0.906455994,-1.866790652,109.2540741,-0.004277383,0.001502475,6.98E+17,0.039738417,707925632,0.267525313,-0.969958603,49753.91797,4.433781624,49.64416885,8.242652893,#NAME?,69.5246048,#NAME?,,4.045454502,,745.9418335,1.803354263,92.06503296,3.58E+18,1.803354263,12226646016,4.045454502,2.775861979,89.30739594,-0.000311156,-0.001089561,4.84E+17,0.015206223,503003200,18064,21919,1.420654416,2.860010862,1.670562744,4.11050415,4.217134953,4.195314407,0.058524948,1.727643609,1.557713151,0.435599893,#NAME?,5.948276043,3.173137665,80.79400635,0.083155178,7.726662636,Infinity,0.073170945,742821184,11.8028698,756,76.35168457,24.9039135,51.44777298,12.74290466,3.615440845,9.127464294,3226054.25,-126.3025513,44.36508179,2.06E+22,1173.395996,2.09036E+13,24779.97461,25786.95898
IV,263,11:42.0,24:47.3,36:00.0,CME,1041,304,182,657,212,626,30:00.0,C5.0,S12E40,48:00.0,05:00.0,03:04.2,57:54.8,swpc,HCME_B__20140323_01,325,225,B,29:00.0,1,1,101.1590271,1856.666504,5.477680683,-964.8086548,0.129497319,S14E35, ,212.6121826,3.00E+21,269.5969543,5.90E+21,54.43737793,21347.40039,10:15.9,482.209137,2.24E+22,30410.40039,170,Beta-Gamma,9,S14E35,Dso,9,2014,30:00.0,0,0,0,0,0,0,,0,0,0,0,0,-1.574462771,117.5934219,-0.000804144,-0.09363012,5.36E+17,0.032071311,829797312,1.130084337,-0.992626429,22158.22266,5.512917519,49.13226318,4.628234386,#NAME?,77.63085175,#NAME?,,1.775510192,,1014.393005,1.319625139,85.04241943,3.52E+18,1.319625139,11294008320,2.023809671,2.023809671,99.91413117,-6.58E-05,-0.104815319,4.35E+17,0.017333476,635967296,30019,22948,0,0,0,0,3.76003933,3.655363798,0.024223018,1.758894205,-0.78595233,0.330172837,#NAME?,6.590880394,2.539943933,80.65045929,0.06111921,8.523637772,Infinity,0.052035231,770041088,5.91435051,612,0,0,0,0,0,0,5365905.5,-36.69387817,-4272.436035,2.44E+22,1463.446045,3.78645E+13,18251.06641,19836.22266
 ,89,11:42.0,54:00.0,36:00.0,CME,781,403,108,568,100,627,44:00.0,C1.4,S12W58,29:00.0,21:00.0,32:16.9,27:07.5,swpc,HCME_A__20140325_01,40,150,A,29:00.0,1,1,10.80589676,1726.877441,46.19135284,-1768.443604,0.192131132,S12W62,IV,54.93743515,1.39E+21,297.9976196,4.95E+21,158.6091003,82427.89063,22:16.2,352.9350586,1.85E+22,115084.8125,60,Beta-Delta,1,S12W55,Dac,2,2015,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,211,11:42.0,54:46.1,36:00.0,CME,892,337,124,568,104,628,04:00.0,B8.7,S12W13,01:00.0,57:00.0,33:03.0,27:53.6,swpc,HCME_B__20140326_01,260,200,B,29:00.0,1,1,94.41674042,2177.973633,9.051176071,-1328.625977,0.16815035,S14W06, ,267.6115723,4.03E+21,389.8114929,8.61E+21,107.7163315,26596.58789,58:16.4,657.4230347,2.72E+22,54840.74219,240,Beta-Gamma,11,S13W05,Esc,22,2014,30:00.0,3.091046333,4.165455341,0.13231045,0.127190784,7.106347084,3.000627518,,4.105720043,0.12914142,0.085247844,0.12914142,0.043893576,-1.432584882,160.0442505,-0.001180926,0.293863595,4.65E+17,0.04099068,1125867776,0.312013209,-0.98635155,32937.86719,3.97117281,50.37210846,5.868937492,#NAME?,69.63304901,#NAME?,,,,997.2648926,1.54900372,171.289093,3.73E+18,1.837080359,22747955200,,,129.8704681,-3.99E-07,0.137567103,2.89E+17,0.013987741,843897024,33273,28372,0.090418719,0.059735503,0.047062606,0.083297208,4.22933054,3.634795904,0.030129237,1.6721313,-0.064337894,0.229892269,#NAME?,6.10239315,2.664853096,119.1042557,0.087753266,11.69312573,Infinity,0.077601492,1070250432,,601,7.406656265,3.181465149,4.225190639,0.389861047,0.179373056,0.210487992,6981130.5,-51.51198196,12818.33008,2.03E+22,1788.013428,4.91104E+13,17086.61523,17847.03711
 ,304,11:42.0,54:45.3,36:00.0,Flow,297,231,19,263,14,629,07:40.0,C1.1*,N11W17,06:06.0,04:08.0,33:02.2,27:52.8,hessi,HCME_B__20140328_01,330,280,B,29:00.0,1,1,58.27972794,1349.243408,-17.02650452,-1845.875244,-0.108314388,N07W13, ,233.4655914,4.73E+21,178.4577484,2.94E+21,45.71216202,34718.60547,58:16.6,411.9233398,1.66E+22,32577.54688,160,Beta,9,N10W07,Dsi,16,2017,30:00.0,6.07805872,16.54486847,0.162553951,0.735142887,22.57115936,6.066654682,,16.50450325,0.655484021,0.022986546,0.655484021,0.632497489,-1.531627417,182.364151,0.011635311,0.13162306,5.11E+17,0.054327276,1206094464,0.290291328,-0.982055604,14524.93457,4.575639725,80.76618195,16.86175346,#NAME?,100.2079849,#NAME?,,4.285714626,,1506.032837,3.191812515,135.160553,3.50E+18,3.191812515,23922448384,4.285714626,4.285714626,148.6021118,0.000254454,0.241294101,3.65E+17,0.018168457,840852032,21574,14807,0.011403859,0.040364653,0.139567405,0.102645412,4.316363811,4.114143372,0.037056919,1.676872373,6.122364998,-0.67073524,#NAME?,8.119221687,4.512942314,135.4362488,0.138165772,13.90520954,Infinity,0.127568334,1398496000,4.854341984,215,22.67469597,6.089462757,16.58523369,1.139909625,0.302121341,0.837788284,4633508.5,295.6299744,3344.278564,1.30E+22,1380.347412,3.06444E+13,14244.375,14473.16797
